Customer ID,Credit Score,Country,Gender,Age,Tenure,Balance,Credit Card Status,Activty Status,Churn Status,Products,Age Groups,Credit Scores,Acc Balance,Min Churn Rate,Max Churn Rate,Target Churn Rate
15715877,821,France,Male,28,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15736769,663,France,Female,27,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15613945,472,France,Female,26,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15568104,749,France,Female,26,6,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15649451,746,France,Male,25,9,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15680224,687,France,Female,26,6,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15758510,474,France,Male,26,6,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15793901,639,France,Female,27,2,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15589323,636,France,Female,24,9,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15654183,738,France,Female,26,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15738627,768,France,Male,25,6,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15680399,772,France,Male,23,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15711316,771,France,Male,27,2,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15738785,545,France,Male,26,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15571144,655,France,Male,28,10,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15809302,572,France,Male,24,1,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15694300,759,France,Male,26,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15706128,632,France,Female,21,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15747000,592,France,Male,27,3,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15778897,630,France,Female,28,1,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15761340,521,France,Male,22,5,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15783083,534,France,Male,27,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15785342,705,France,Male,25,9,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15699507,542,France,Female,25,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15794472,553,France,Female,27,3,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15575060,797,France,Male,24,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15775042,615,France,Female,23,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15595557,798,France,Male,22,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15752846,699,France,Male,28,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15574237,588,France,Female,21,8,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15786078,850,France,Female,28,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15679991,524,France,Female,28,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15792934,661,France,Male,26,8,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15792679,575,France,Male,24,2,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15647207,609,France,Male,26,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15783463,678,France,Female,26,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15746183,573,France,Female,27,4,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15770214,754,France,Female,27,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15713094,651,France,Female,25,8,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15665943,445,France,Male,25,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15793883,798,France,Male,28,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15689661,663,France,Male,22,6,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15609356,697,France,Female,25,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15786237,651,France,Male,28,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15588123,677,France,Female,27,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15738487,678,France,Male,26,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15698271,523,France,Female,26,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15745804,628,France,Male,25,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15801072,654,France,Female,28,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15720725,762,France,Male,28,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15720644,789,France,Male,27,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15766663,639,France,Male,22,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15589541,557,France,Female,27,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15645820,698,France,Male,27,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15649430,723,France,Male,28,4,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15615176,732,France,Male,26,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15643574,682,France,Male,26,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15629133,579,France,Female,27,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15813192,494,France,Male,25,6,$0,Not Owned,Active,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15628308,850,France,Female,24,6,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15805162,550,France,Male,25,0,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15750547,738,France,Male,26,9,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15606003,566,France,Female,21,3,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15617401,468,France,Male,22,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15627042,555,France,Female,26,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15613292,715,France,Male,21,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15608726,663,France,Male,24,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15599976,749,France,Female,27,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15670163,666,France,Female,27,4,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15682489,605,France,Male,27,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15707219,844,France,Female,28,4,$0,Not Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15689288,630,France,Female,26,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15704651,514,France,Male,26,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15677136,624,France,Female,23,5,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15678333,683,France,Female,26,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15582847,662,France,Male,26,0,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15724269,670,France,Male,25,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15731553,730,France,Male,23,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15731865,637,France,Male,27,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15790594,535,France,Female,27,6,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15645059,711,France,Female,28,8,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15783276,725,France,Female,25,9,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15759733,774,France,Female,26,5,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15709136,620,France,Male,28,8,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15579131,835,France,Male,25,7,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15694995,712,France,Male,23,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15723400,663,France,Male,28,4,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15658435,781,France,Female,27,5,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15784323,449,France,Female,21,7,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15753679,778,France,Male,24,4,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15752186,562,France,Female,27,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15728683,742,France,Male,27,0,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15575486,529,France,Female,27,1,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15694321,619,France,Female,28,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15670492,737,France,Male,28,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15637324,657,France,Female,28,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15748616,599,France,Male,27,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15617454,684,France,Female,25,1,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15565879,845,France,Female,28,9,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15782121,610,France,Female,27,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15624374,703,France,Male,28,9,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15709256,850,France,Female,28,9,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15730441,509,France,Male,26,10,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15596624,662,France,Female,22,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15580805,655,France,Male,27,10,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15570145,763,France,Female,23,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15759872,625,France,Male,22,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15615330,651,France,Male,23,10,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15797293,677,France,Female,25,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15781530,690,France,Male,21,8,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15790093,627,France,Female,27,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15651958,756,France,Male,27,8,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15632446,667,France,Male,24,4,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15797665,730,France,Female,27,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15611247,481,France,Female,28,10,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15798084,688,France,Male,26,0,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15806455,611,France,Male,27,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15682421,683,France,Female,30,2,$0,Not Owned,Active,churned,Prod 2,21-30,601-700,0,0,1,0.15
15625759,729,France,Male,30,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15641122,684,France,Male,30,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15645248,510,France,Female,30,0,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15774393,694,France,Female,30,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15725166,707,France,Male,30,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15682757,734,France,Male,30,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15739438,539,France,Male,30,0,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15731744,692,France,Male,30,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15730830,752,France,Female,30,3,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15603065,751,France,Female,30,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15780628,633,France,Female,30,6,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15692317,722,France,Male,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15642833,608,France,Female,30,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15707114,831,France,Male,30,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15775880,554,France,Female,30,9,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15623277,696,France,Female,30,8,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15724834,498,France,Female,30,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15595388,594,France,Female,30,10,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15642885,792,France,Male,30,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15724402,770,France,Female,30,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15575247,524,France,Male,30,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15748589,736,France,Female,30,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15681327,682,France,Male,30,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15600626,710,France,Male,30,6,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15722404,445,France,Female,30,3,$0,Owned,Active,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15795129,799,France,Female,30,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15602124,731,France,Male,30,7,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15642093,646,France,Male,30,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15634310,509,France,Male,30,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15718789,604,France,Male,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15757588,526,France,Male,30,9,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15711991,615,France,Male,30,8,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15628583,709,France,Female,30,5,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15763613,581,France,Male,30,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15627881,603,France,Male,30,8,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15569120,615,France,Male,30,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15642709,474,France,Female,30,9,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15652180,582,France,Male,30,2,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15644788,731,France,Female,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15662662,573,France,Female,30,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15763515,513,France,Male,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15731519,511,France,Female,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15645744,826,France,Female,30,5,$0,Not Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15697480,731,France,Male,30,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15752912,661,France,Female,30,7,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15637411,749,France,Male,30,1,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15656717,687,France,Female,30,6,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15761364,679,France,Male,30,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15611287,777,France,Female,30,4,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15652069,833,France,Male,30,1,$0,Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15787884,692,France,Female,30,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15809462,656,France,Male,30,3,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15632789,794,France,Male,30,8,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15730360,502,France,Male,30,4,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15699294,555,France,Male,30,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15765048,545,France,Male,30,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15707559,682,France,Female,30,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15702434,850,France,Female,30,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15650751,585,France,Female,30,6,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15654891,811,France,Male,30,6,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15705050,611,France,Male,30,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15634373,764,France,Male,30,5,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15592123,768,France,Male,30,6,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15626475,685,France,Male,30,2,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15617476,546,France,Female,30,5,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15693637,556,France,Female,30,7,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15737971,646,France,Female,30,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15701364,724,France,Male,30,10,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15604732,483,France,Female,30,9,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15589401,550,France,Female,30,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15745794,547,France,Male,30,6,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15754926,512,France,Female,30,6,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15589329,775,France,Male,30,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15587174,726,France,Male,29,7,$0,Owned,Active,churned,Prod 2,21-30,701-800,0,0,1,0.15
15640635,769,France,Male,29,8,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15575024,503,France,Male,29,3,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15734565,696,France,Male,29,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15655274,548,France,Female,29,4,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15636935,797,France,Female,29,1,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15608387,786,France,Female,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15791836,690,France,Male,29,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15714877,662,France,Female,29,10,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15769582,586,France,Male,29,3,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15610765,559,France,Male,29,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15776047,620,France,Female,29,3,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15814004,589,France,Male,29,2,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15741049,577,France,Male,29,7,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15660866,640,France,Female,29,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15693264,583,France,Female,29,10,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15668460,466,France,Male,29,6,$0,Owned,Active,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15580988,842,France,Male,29,8,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15576185,653,France,Male,29,2,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15720713,850,France,Female,29,10,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15680436,496,France,Female,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15740283,850,France,Male,29,1,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15593250,640,France,Female,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15760880,513,France,Male,29,10,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15596228,490,France,Male,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,401-500,0,0,1,0.15
15808831,669,France,Male,29,7,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15736413,739,France,Male,29,1,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15582841,600,France,Male,29,8,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15734438,590,France,Female,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15687903,501,France,Female,29,8,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15579915,707,France,Male,29,4,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15764405,731,France,Male,29,10,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15692259,695,France,Female,29,9,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15645184,701,France,Male,29,2,$0,Owned,Inactive,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15678725,658,France,Female,29,8,$0,Not Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15793343,549,France,Female,29,8,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15800620,691,France,Female,29,9,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15622442,619,France,Male,29,5,$0,Owned,Inactive,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15577683,539,France,Female,29,4,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15770291,844,France,Female,29,8,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15738063,631,France,Male,29,2,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15711921,695,France,Male,29,5,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15579714,542,France,Female,29,7,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15790935,535,France,Female,29,5,$0,Not Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15612444,549,France,Male,29,3,$0,Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15798429,741,France,Male,29,8,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15701522,711,France,Female,29,9,$0,Not Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15688395,582,France,Male,29,4,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15765258,776,France,Female,29,5,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15680804,850,France,Male,29,6,$0,Owned,Active,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
15720529,591,France,Male,29,6,$0,Owned,Active,Not Churned,Prod 2,21-30,501-600,0,0,1,0.15
15592914,683,France,Female,29,9,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15635244,716,France,Female,29,6,$0,Owned,Active,Not Churned,Prod 2,21-30,701-800,0,0,1,0.15
15725028,679,France,Male,29,3,$0,Owned,Active,Not Churned,Prod 2,21-30,601-700,0,0,1,0.15
15635598,812,France,Male,29,6,$0,Not Owned,Inactive,Not Churned,Prod 2,21-30,>=801,0,0,1,0.15
